date,time,abbreviation_canton_and_fl,ncumul_tested,ncumul_conf,ncumul_hosp,ncumul_ICU,ncumul_vent,ncumul_released,ncumul_deceased,source,current_quarantined_total
2020-01-05,,GE,,4,,,,,0,https://infocovid.smc.unige.ch/,
2020-01-06,,GE,,4,,,,,0,https://infocovid.smc.unige.ch/,
2020-01-07,,GE,,4,,,,,0,https://infocovid.smc.unige.ch/,
2020-01-08,,GE,,4,,,,,0,https://infocovid.smc.unige.ch/,
2020-01-09,,GE,,4,,,,,0,https://infocovid.smc.unige.ch/,
2020-01-10,,GE,,4,,,,,0,https://infocovid.smc.unige.ch/,
2020-01-11,,GE,,4,,,,,0,https://infocovid.smc.unige.ch/,
2020-01-12,,GE,,4,,,,,0,https://infocovid.smc.unige.ch/,
2020-01-13,,GE,,4,,,,,0,https://infocovid.smc.unige.ch/,
2020-01-14,,GE,,4,,,,,0,https://infocovid.smc.unige.ch/,
2020-01-15,,GE,,4,,,,,0,https://infocovid.smc.unige.ch/,
2020-01-16,,GE,,4,,,,,0,https://infocovid.smc.unige.ch/,
2020-01-17,,GE,,4,,,,,0,https://infocovid.smc.unige.ch/,
2020-01-18,,GE,,4,,,,,0,https://infocovid.smc.unige.ch/,
2020-01-19,,GE,,4,,,,,0,https://infocovid.smc.unige.ch/,
2020-01-20,,GE,,4,,,,,0,https://infocovid.smc.unige.ch/,
2020-01-21,,GE,,4,,,,,0,https://infocovid.smc.unige.ch/,
2020-01-22,,GE,,4,,,,,0,https://infocovid.smc.unige.ch/,
2020-01-23,,GE,,4,,,,,0,https://infocovid.smc.unige.ch/,
2020-01-24,,GE,4,4,,,,,0,https://infocovid.smc.unige.ch/,
2020-01-25,,GE,8,4,,,,,0,https://infocovid.smc.unige.ch/,
2020-01-26,,GE,11,4,,,,,0,https://infocovid.smc.unige.ch/,
2020-01-27,,GE,18,4,,,,,0,https://infocovid.smc.unige.ch/,
2020-01-28,,GE,27,4,,,,,0,https://infocovid.smc.unige.ch/,
2020-01-29,,GE,54,4,,,,,0,https://infocovid.smc.unige.ch/,
2020-01-30,,GE,76,6,,,,,0,https://infocovid.smc.unige.ch/,
2020-01-31,,GE,93,6,,,,,0,https://infocovid.smc.unige.ch/,
2020-02-01,,GE,109,6,,,,,0,https://infocovid.smc.unige.ch/,
2020-02-02,,GE,115,6,,,,,0,https://infocovid.smc.unige.ch/,
2020-02-03,,GE,136,6,,,,,0,https://infocovid.smc.unige.ch/,
2020-02-04,,GE,156,6,,,,,0,https://infocovid.smc.unige.ch/,
2020-02-05,,GE,169,6,,,,,0,https://infocovid.smc.unige.ch/,
2020-02-06,,GE,175,6,,,,,0,https://infocovid.smc.unige.ch/,
2020-02-07,,GE,183,6,,,,,0,https://infocovid.smc.unige.ch/,
2020-02-08,,GE,192,6,,,,,0,https://infocovid.smc.unige.ch/,
2020-02-09,,GE,192,6,,,,,0,https://infocovid.smc.unige.ch/,
2020-02-10,,GE,204,6,,,,,0,https://infocovid.smc.unige.ch/,
2020-02-11,,GE,215,6,,,,,0,https://infocovid.smc.unige.ch/,
2020-02-12,,GE,223,6,,,,,0,https://infocovid.smc.unige.ch/,
2020-02-13,,GE,234,6,,,,,0,https://infocovid.smc.unige.ch/,
2020-02-14,,GE,240,6,,,,,0,https://infocovid.smc.unige.ch/,
2020-02-15,,GE,245,6,,,,,0,https://infocovid.smc.unige.ch/,
2020-02-16,,GE,246,6,,,,,0,https://infocovid.smc.unige.ch/,
2020-02-17,,GE,248,6,,,,,0,https://infocovid.smc.unige.ch/,
2020-02-18,,GE,255,6,,,,,0,https://infocovid.smc.unige.ch/,
2020-02-19,,GE,263,6,,,,,0,https://infocovid.smc.unige.ch/,
2020-02-20,,GE,268,6,,,,,0,https://infocovid.smc.unige.ch/,
2020-02-21,,GE,272,6,,,,,0,https://infocovid.smc.unige.ch/,
2020-02-22,,GE,273,6,,,,,0,https://infocovid.smc.unige.ch/,
2020-02-23,,GE,273,6,,,,,0,https://infocovid.smc.unige.ch/,
2020-02-24,,GE,302,6,,,,,0,https://infocovid.smc.unige.ch/,
2020-02-25,,GE,375,6,0,0,0,,0,https://infocovid.smc.unige.ch/,
2020-02-25,,TI,,0,0,0,0,0,0,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_UMC_per_github.xlsx,
2020-02-26,,GE,479,7,0,0,0,,0,https://infocovid.smc.unige.ch/,
2020-02-26,,GR,,2,0,0,0,,0,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,
2020-02-26,,TI,,1,0,0,0,0,0,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_UMC_per_github.xlsx,
2020-02-26,08:00,AG,,1,,,,,0,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/daten_excel/Covid-19-Daten_Kanton_Aargau.xlsx,
2020-02-27,,FL,3,,,,,,,https://www.regierung.li/media/attachments/83-verdachtsfaelle-negativ-getestet.pdf?t=637202562374055719,
2020-02-27,,GE,630,8,0,0,0,,0,https://infocovid.smc.unige.ch/,
2020-02-27,,GR,,2,0,0,0,,0,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,
2020-02-27,,JU,,1,1,0,,,0,https://www.jura.ch/fr/Autorites/Coronavirus/Chiffres-H-JU/Evolution-des-cas-COVID-19-dans-le-Jura.html,
2020-02-27,,LU,,1,,,,,,https://www.lustat.ch/files_ftp/daten/covid/web/w142_200t_kt0003_zz_d_0000.xlsx,
2020-02-27,,TI,,1,0,0,0,0,0,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_UMC_per_github.xlsx,
2020-02-27,08:00,AG,,1,,,,,0,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/daten_excel/Covid-19-Daten_Kanton_Aargau.xlsx,
2020-02-27,14:30,ZH,,2,,,,,,https://www.zh.ch/de/gesundheit/coronavirus.html,
2020-02-27,19:17,BS,,1,3,0,,,,https://www.coronavirus.bs.ch/nm/2020-coronavirus-erster-positiver-fall-in-basel-stadt-zweiter-positiv-getesteter-ausserkantonaler-fall-gd.html,
2020-02-28,,BE,,1,,,,,,https://www.be.ch/portal/de/index/mediencenter/medienmitteilungen/suche.archiv.meldungNeu.html/portal/de/meldungen/mm/2020/02/20200229_0936_corona.html,
2020-02-28,,BL,,1,,,,0,,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,
2020-02-28,,GE,840,11,0,0,0,,0,https://infocovid.smc.unige.ch/,
2020-02-28,,GR,,6,0,0,0,,0,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,
2020-02-28,,JU,,1,1,0,,,0,https://www.jura.ch/fr/Autorites/Coronavirus/Chiffres-H-JU/Evolution-des-cas-COVID-19-dans-le-Jura.html,
2020-02-28,,TI,,1,0,0,0,0,0,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_UMC_per_github.xlsx,
2020-02-28,,VD,,,4,,,,,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/,
2020-02-28,,VS,,1,8,0,0,0,0,https://www.vs.ch/de/web/coronavirus,
2020-02-28,08:00,AG,,1,,,,,0,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/daten_excel/Covid-19-Daten_Kanton_Aargau.xlsx,
2020-02-28,10:15,BS,,1,3,0,,,,https://twitter.com/BR_Sprecher/status/1233316679863631873?s=20,
2020-02-28,14:30,ZH,,2,,,,,,https://www.zh.ch/de/gesundheit/coronavirus.html,
2020-02-29,,BL,,2,1,0,,0,,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,
2020-02-29,,FR,,0,0,,,,0,https://www.fr.ch/de/gesundheit/covid-19/coronavirus-statistik-ueber-die-entwicklung-im-kanton,
2020-02-29,,GE,981,15,0,0,0,,0,https://infocovid.smc.unige.ch/,
